62.3151,1.35E+07
62.5054,1.29E+07
62.6958,1.23E+07
62.8861,1.17E+07
63.0764,1.11E+07
63.2667,1.07E+07
63.4571,1.03E+07
63.6474,9.95E+06
63.8377,9.72E+06
64.028,9.56E+06
64.2184,9.46E+06
64.4087,9.33E+06
64.599,9.15E+06
64.7894,8.89E+06
64.9797,8.51E+06
65.17,7.81E+06
65.3603,7.05E+06
65.5507,6.25E+06
65.741,5.34E+06
65.9313,4.63E+06
66.1217,4.01E+06
66.312,3.41E+06
66.5023,2.90E+06
66.6926,2.55E+06
66.883,2.24E+06
67.0733,1.94E+06
67.2636,1.73E+06
67.4539,1.57E+06
67.6443,1.46E+06
67.8346,1.44E+06
68.0249,1.35E+06
68.2153,1.22E+06
68.4056,1.18E+06
68.5959,1.12E+06
68.7862,1.05E+06
68.9766,1.06E+06
69.1669,1.11E+06
69.3572,1.06E+06
69.5476,997841
69.7379,934554
69.9282,892522
70.1185,870935
70.3089,845921
70.4992,874889
70.6895,867062
70.8798,871889
71.0702,861214
71.2605,863430
71.4508,803961
71.6412,739591
71.8315,759549
72.0218,664996
72.2121,562208
72.4025,496710
72.5928,456973
72.7831,485417
72.9735,437221
73.1638,472516
73.3541,480281
73.5444,351091
73.7348,327795
73.9251,260543
74.1154,286009
74.3057,323569
74.4961,267254
74.6864,264667
74.8767,344999
75.0671,445342
75.2574,454485
75.4477,374782
75.638,296537
75.8284,362396
76.0187,262638
76.209,168243
76.3994,189440
76.5897,181376
76.78,132564
76.9703,78935.9
77.1607,135115
77.351,208434
77.5413,252600
77.7316,215141
77.922,188114
78.1123,125994
78.3026,207320
78.493,226527
78.6833,174219
78.8736,192915
79.0639,175918
79.2543,254170
79.4446,255115
79.6349,202135
79.8253,150008
80.0156,179279
80.2059,173325
80.3962,135881
80.5866,123361
80.7769,151960
80.9672,196211
81.1575,266602
81.3479,313586
81.5382,305996
81.7285,344450
81.9189,308680
82.1092,360908
82.2995,323778
82.4898,269289
82.6802,222208
82.8705,274486
83.0608,441599
83.2512,444504
83.4415,442032
83.6318,402840
83.8221,438014
84.0125,475285
84.2028,410309
84.3931,431742
84.5834,527688
84.7738,524550
84.9641,531205
85.1544,532023
85.3448,471205
85.5351,439285
85.7254,477134
85.9157,520175
86.1061,551133
86.2964,561505
86.4867,553899
86.6771,580039
86.8674,453419
87.0577,408414
87.248,425666
87.4384,489497
87.6287,542304
87.819,511634
88.0093,446519
88.1997,334683
88.39,350303
88.5803,381098
88.7707,415696
88.961,391113
89.1513,446577
89.3416,484642
89.532,457931
89.7223,396894
89.9126,363750
90.103,458724
90.2933,479373
90.4836,523857
90.6739,555990
90.8643,575526
91.0546,573125
91.2449,531622
91.4352,518936
91.6256,505948
91.8159,446689
92.0062,464705
92.1966,470808
92.3869,434789
92.5772,439093
92.7675,385320
92.9579,355442
93.1482,285701
93.3385,173062
93.5288,184675
93.7192,274873
93.9095,257143
94.0998,255296
94.2902,214901
94.4805,196859
94.6708,220440
94.8611,227874
95.0515,331003
95.2418,350922
95.4321,399729
95.6225,462583
95.8128,461515
96.0031,467989
96.1934,495329
96.3838,523912
96.5741,592267
96.7644,597510
96.9547,484117
97.1451,413710
97.3354,444385
97.5257,454980
97.7161,390672
97.9064,434159
98.0967,438645
98.287,517661
98.4774,553798
98.6677,416877
98.858,398698
99.0484,416397
99.2387,481656
99.429,476837
99.6193,473751
99.8097,479613
100,377030
100.19,418199
100.381,442313
100.571,366140
100.761,352639
100.952,377345
101.142,429580
101.332,404963
101.523,369441
101.713,459566
101.903,565234
102.094,577948
102.284,548908
102.474,656731
102.665,859617
102.855,936391
103.045,1.02E+06
103.236,1.22E+06
103.426,1.33E+06
103.616,1.40E+06
103.807,1.50E+06
103.997,1.59E+06
104.187,1.79E+06
104.378,1.99E+06
104.568,2.11E+06
104.758,2.27E+06
104.949,2.33E+06
105.139,2.38E+06
105.329,2.51E+06
105.519,2.69E+06
105.71,2.84E+06
105.9,2.97E+06
106.09,3.15E+06
106.281,3.25E+06
106.471,3.41E+06
106.661,3.48E+06
106.852,3.48E+06
107.042,3.50E+06
107.232,3.47E+06
107.423,3.48E+06
107.613,3.43E+06
107.803,3.41E+06
107.994,3.43E+06
108.184,3.41E+06
108.374,3.36E+06
108.565,3.31E+06
108.755,3.34E+06
108.945,3.34E+06
109.136,3.29E+06
109.326,3.28E+06
109.516,3.16E+06
109.707,2.96E+06
109.897,2.87E+06
110.087,2.75E+06
110.278,2.56E+06
110.468,2.46E+06
110.658,2.34E+06
110.849,2.20E+06
111.039,2.03E+06
111.229,1.87E+06
111.42,1.74E+06
111.61,1.55E+06
111.8,1.38E+06
111.991,1.25E+06
112.181,1.16E+06
112.371,1.02E+06
112.562,967832
112.752,920730
112.942,807775
113.133,768216
113.323,735356
113.513,698855
113.704,674332
113.894,641633
114.084,731422
114.275,762765
114.465,629406
114.655,619438
114.846,588928
115.036,563754
115.226,593519
115.417,521628
115.607,583770
115.797,666941
115.988,613041
116.178,549986
116.368,568873
116.559,541560
116.749,452462
116.939,465645
117.129,460159
117.32,460498
117.51,452699
117.7,417330
117.891,353836
118.081,336853
118.271,382771
118.462,310934
118.652,287834
118.842,320625
119.033,379493
119.223,407162
119.413,391062
119.604,403720
119.794,407176
119.984,425373
120.175,368277
120.365,257872
120.555,193287
120.746,209507
120.936,243132
121.126,318342
121.317,302756
121.507,238487
121.697,240525
121.888,270178
122.078,409242
122.268,438139
122.459,381673
122.649,372640
122.839,367865
123.03,374729
123.22,380767
123.41,334386
123.601,300559
123.791,264586
123.981,250008
124.172,328286
124.362,338741
124.552,351920
124.743,418801
124.933,457540
125.123,450447
125.314,464849
125.504,517974
125.694,551098
125.885,549473
126.075,618381
126.265,703524
126.456,737698
126.646,779950
126.836,742668
127.027,741863
127.217,801969
127.407,847518
127.598,832465
127.788,796930
127.978,809709
128.168,808252
128.359,813291
128.549,812177
128.739,803562
128.93,821388
129.12,841467
129.31,860079
129.501,828325
129.691,752785
129.881,719624
130.072,700616
130.262,693414
130.452,732137
130.643,690885
130.833,544662
131.023,512023
131.214,495571
131.404,488190
131.594,496315
131.785,463451
131.975,385833
132.165,231701
132.356,181987
132.546,131483
132.736,103648
132.927,145925
133.117,219438
133.307,257881
133.498,266238
133.688,250074
133.878,181185
134.069,126666
134.259,93032.2
134.449,149801
134.64,200615
134.83,214389
135.02,164355
135.211,241162
135.401,279467
135.591,220156
135.782,250926
135.972,249416
136.162,281976
136.353,248254
136.543,245265
136.733,283607
136.924,259934
137.114,169352
137.304,154113
137.495,221990
137.685,234701
137.875,256967
138.066,226828
138.256,216544
138.446,215578
138.637,203785
138.827,181246
139.017,78297.4
139.208,98502.6
139.398,169413
139.588,137943
139.778,165778
139.969,211510
140.159,196566
140.349,133801
140.54,116416
140.73,78653.7
140.92,-8086.41
141.111,-5494.42
141.301,42672.7
141.491,66498.2
141.682,74087.3
141.872,124803
142.062,137757
142.253,93956.8
142.443,39759.1
142.633,43736.8
142.824,71621
143.014,121298
143.204,156711
143.395,138010
143.585,231032
143.775,310736
143.966,252423
144.156,165921
144.346,147872
144.537,124956
144.727,119167
144.917,200126
145.108,209258
145.298,145749
145.488,160078
145.679,184005
145.869,183848
146.059,194370
146.25,116991
146.44,51086.1
146.63,114548
146.821,93724.9
147.011,68862.4
147.201,117514
147.392,119939
147.582,130805
147.772,60823.9
147.963,64270.6
148.153,97877.5
148.343,111280
148.534,108372
148.724,96033.4
148.914,167498
149.105,158142
149.295,127275
149.485,140588
149.676,163997
149.866,149610
150.056,211699
150.247,233035
150.437,233124
150.627,226232
150.817,253778
151.008,305702
151.198,190232
151.388,193261
151.579,228394
151.769,219165
151.959,195517
152.15,219434
152.34,225833
152.53,208366
152.721,213800
152.911,249897
153.101,327774
153.292,320119
153.482,300194
153.672,264450
153.863,315859
154.053,292524
154.243,307146
154.434,318177
154.624,231818
154.814,211687
155.005,166406
155.195,158586
155.385,163084
155.576,266402
155.766,338246
155.956,321039
156.147,329684
156.337,405325
156.527,442292
156.718,452731
156.908,479683
157.098,422791
157.289,420161
157.479,435506
157.669,446918
157.86,441391
158.05,429457
158.24,414147
158.431,387548
158.621,357914
158.811,301989
159.002,244293
159.192,222140
159.382,278634
159.573,282846
159.763,224328
159.953,181092
160.144,154412
160.334,151813
160.524,192332
160.715,248496
160.905,276470
161.095,299332
161.286,304761
161.476,281640
161.666,270642
161.857,316936
162.047,374770
162.237,370494
162.427,362112
162.618,337397
162.808,347286
162.998,405388
163.189,348041
163.379,315063
163.569,359345
163.76,394502
163.95,399779
164.14,374903
164.331,371487
164.521,413880
164.711,473902
164.902,503849
165.092,554092
165.282,583194
165.473,601896
165.663,629554
165.853,669012
166.044,688586
166.234,767866
166.424,907014
166.615,1.03E+06
166.805,1.24E+06
166.995,1.38E+06
167.186,1.50E+06
167.376,1.79E+06
167.566,2.15E+06
167.757,2.45E+06
167.947,2.83E+06
168.137,3.16E+06
168.328,3.55E+06
168.518,4.17E+06
168.708,4.70E+06
168.899,5.25E+06
169.089,5.92E+06
169.279,6.68E+06
169.47,7.40E+06
169.66,8.15E+06
169.85,9.08E+06
170.041,1.00E+07
170.231,1.10E+07
170.421,1.19E+07
170.612,1.29E+07
170.802,1.39E+07
170.992,1.51E+07
171.183,1.61E+07
171.373,1.72E+07
171.563,1.83E+07
171.754,1.94E+07
171.944,2.04E+07
172.134,2.13E+07
172.325,2.23E+07
172.515,2.32E+07
172.705,2.39E+07
172.896,2.43E+07
173.086,2.47E+07
173.276,2.50E+07
173.467,2.51E+07
173.657,2.50E+07
173.847,2.48E+07
174.037,2.47E+07
174.228,2.45E+07
174.418,2.43E+07
174.608,2.41E+07
174.799,2.40E+07
174.989,2.38E+07
175.179,2.34E+07
175.37,2.30E+07
175.56,2.24E+07
175.75,2.16E+07
175.941,2.08E+07
176.131,1.99E+07
176.321,1.91E+07
176.512,1.82E+07
176.702,1.71E+07
176.892,1.60E+07
177.083,1.49E+07
177.273,1.39E+07
177.463,1.27E+07
177.654,1.16E+07
177.844,1.04E+07
178.034,9.31E+06
178.225,8.26E+06
178.415,7.21E+06
178.605,6.32E+06
178.796,5.58E+06
178.986,4.91E+06
179.176,4.27E+06
179.367,3.66E+06
179.557,3.09E+06
179.747,2.62E+06
179.938,2.16E+06
180.128,1.92E+06
180.318,1.69E+06
180.509,1.38E+06
180.699,1.23E+06
180.889,1.11E+06
181.08,952030
181.27,806773
181.46,808033
181.651,814889
181.841,689324
182.031,522063
182.222,435421
182.412,369373
182.602,418773
182.793,476710
182.983,372087
183.173,352917
183.364,337101
183.554,306014
183.744,304935
183.935,178774
184.125,136491
184.315,183508
184.506,211021
184.696,222142
184.886,203673
185.076,271872
185.267,272930
185.457,204890
185.647,194512
185.838,206105
186.028,201825
186.218,212072
186.409,185551
186.599,147324
186.789,101161
186.98,84342.7
187.17,132179
187.36,120393
187.551,137912
187.741,146592
187.931,141883
188.122,104137
188.312,146971
188.502,152340
188.693,91895.1
188.883,140829
189.073,157727
189.264,173334
189.454,130049
189.644,117690
189.835,150630
190.025,141816
190.215,120537
190.406,60789.7
190.596,18924.2
190.786,133581
190.977,196824
191.167,133519
191.357,117849
191.548,155357
191.738,171051
191.928,121601
192.119,181742
192.309,197083
192.499,195829
192.69,221888
